"","Fips","Country","High School Graduation Rate","High School Graduates With College Intentions","Adequate Yearly Progress in Math","Adequate Yearly Progress in Reading","Classroom Language Barriers","Student-Computer Ratios","Student-Teacher Ratios","Teacher Education Levels","School District Property Tax Capacity","School District Property Tax Effort","Hospital Access","Nursing Home and Residential Care Access","Primary Medical Care Access","Dental Care Access","Uninsured Population","Teen Mothers","Low Birthweight Births","Young Children Living With a Single Parent","Young Children With All Parents in Labor Force","Juvenile Delinquency","Child Maltreatment","Poverty Rate","Low-Income Elderly Residents","Food Assistance Program Recipients","Family Investment Program (TANF)","Free and Reduced School Lunch","Income Inequality","Housing Affordability Index","Cost-Burdened Renter Households","Cost-Burdened Owner Households","Cultural and Environmental Organizations","Natural Amenities","Public Spending on Parks and Recreation","Access to Parks","Recreational Trails","Voting Rate","Census Participation Rate","Assets of Public Charities","Library Usage","Religious Adherence","Religious Diversity","Racial and Ethnic Diversity","Recent Immigrants","Political Party Imbalance","Cluster"
"29","19055","Delaware",0.961389961389961,0.833333333333333,0.774734982332155,0.760389036251105,0.00388829975256274,1.45757894736842,13.2320388349515,0.228155339805825,1.05167595515353,0.909516663501466,1.407340689034,13.0038279666742,2944.66666666667,40.5,0.102,64.8464163822526,0.0767918088737201,0.207413249211356,0.839,26.7202648380232,10.8772759517616,0.105,5.59578670177749,79.9476499374075,7.56799817912826,0.365500176740898,0.3806,2.42632911392405,0.306306306306306,0.215877914951989,0.356526307888614,3.14164004259851,43.5903182429404,0.4660549425805,9.36861077487211,0.704758336455601,0.82,291.114962056858,6.14650994373573,0.701,52.9952457423966,0.02,0.00331386205347113,0.34358468573478,3
"30","19057","Des Moines",0.811111111111111,0.720823798627002,0.759641604986365,0.681588166601791,0.00502067336089781,2.35550578574095,14.0156043956044,0.382417582417582,0.710922462567837,1.4710962292054,9.37383756974581,8.97706137631742,1567.34615384615,51.7,0.097,113.543091655267,0.0752393980848153,0.406407487401008,0.699,63.7910735309858,17.7673124264155,0.154,4.10228360453986,217.352503718394,20.252850768468,0.521264028352038,0.4454,2.14794368026722,0.4518571090608,0.210726727699911,0.735689191981814,4.64323748668797,74.7951571480983,0.792882827030378,0.0684031009938748,0.661515630544891,0.8,15625.480221066,7.37508049766879,0.436,66.6144151968094,0.106,0.00621040864488883,0.445567119957457,1
"31","19059","Dickinson",0.904255319148936,0.820224719101124,0.855711422845691,0.823115577889447,0.00939143501126972,1.17597627286209,13.5916201117318,0.312849162011173,2.86427932515728,0.199065852136556,2.93994120117598,15.8996820063599,1324.30769230769,77.5,0.098,77.4058577405858,0.0502092050209205,0.226554267650158,0.843,37.811251152782,22.1334153089456,0.079,3.81000762001524,80.5444261135989,6.12773980674051,0.288504883546206,0.4366,2.99597753491196,0.467608951707892,0.210770956884116,1.35997280054399,5.20766773162939,46.7974474119593,0.819703605927881,1.99532112514224,0.743494423791822,0.64,2718.33712053968,5.6850444975038,0.751,61.2785395389482,0.025,0.00299186213499282,0.41669321439949,3
"32","19061","Dubuque",0.902143522833178,0.779761904761905,0.801405658677239,0.704959422903517,0.016568533479392,3.48884826325411,13.6405460060667,0.470171890798787,1.01366262324208,0.954567104706689,5.01852583473033,12.7385134485815,1307.80555555556,NA,0.091,75.8815232722144,0.0561354019746121,0.279242424242424,0.811,46.5263634306404,15.4333559628875,0.102,6.54432600188908,114.283310724839,14.6692324679012,0.347870738052855,0.4172,2.82302720335058,0.442371752165223,0.200778804862071,0.651340587060745,5.97444089456869,75.9871839279529,0.547756078289003,1.63923691422933,0.700665735185337,0.85,5264.08660510523,4.46082245964015,0.684,NA,0.071,0.00662898087463932,0.403966597077244,2
"33","19063","Emmet",0.943089430894309,0.75,0.72281776416539,0.670245398773006,0.0578915295551493,2.03624078624079,14.2172413793103,0.241379310344828,1.0944644110836,0.874402290768711,2.42671325956125,20.3843913803145,2109.4,38.3,0.138,108.187134502924,0.0584795321637427,0.329149232914923,0.858,40.3368794326241,18.1737588652482,0.118,7.29166666666667,120.059288537549,14.7233201581028,0.4448507007922,0.4647,1.80580291723967,0.480589022757697,0.149939172749392,0.93832912703035,4.57933972310969,57.6390876992079,0.67433508056688,0,0.59969481180061,0.72,3377.98441211401,3.14369029663147,0.744,48.5798259239292,0.095,0.028867577254674,0.314838345333898,3
"34","19065","Fayette",0.949275362318841,0.79136690647482,0.785219399538106,0.703932151117965,0.00756726457399103,1.47946353730092,14.1004081632653,0.175510204081633,0.955551212822998,1.05319169984671,2.39463601532567,18.5344827586207,2038.8,39.5,0.121,81.2324929971989,0.0784313725490196,0.279187817258883,0.717,72.6208541079558,22.1114242358552,0.123,9.4775212636695,139.518107055259,13.2736978790939,0.455437219730942,0.4006,1.93787403818752,0.371763255240444,0.18936777293888,0.734355044699872,2.46006389776358,33.0539150314346,0.655172413793103,0.134920806958812,0.642768850432633,0.82,1908.82441710771,7.40748725989808,0.699,57.3908820919382,0.0429999999999999,0.00425064476072213,0.34382003818378,3
"35","19067","Floyd",0.894117647058824,0.835443037974684,0.762755102040816,0.650127226463104,0.0222854433380749,1.95775609756098,13.7704697986577,0.348993288590604,1.10874373615562,0.763529641369917,1.53346009936821,22.7565478746243,1260.15384615385,49.4,0.105,101.243339253996,0.0568383658969805,0.290861159929701,0.794,30.6122448979592,23.093447905478,0.121,3.34753499695679,140.383657199801,11.9581464872945,0.459459459459459,0.4194,2.08298814116979,0.445850914205345,0.172625913110342,0.7156147130385,2.52396166134185,45.4960160574174,0.703919524013985,0.0593884941056247,0.673775543301979,0.82,1093.19859987554,6.03599878382487,0.589,57.9781820314721,0.0529999999999999,0.00920697274736067,0.298966138670208,3
"36","19069","Franklin",0.946236559139785,0.78804347826087,0.776969696969697,0.669891172914148,0.15114006514658,1.68905394839719,11.9869918699187,0.0975609756097561,1.02212653578153,0.944943315906962,2.34082397003745,15.5430711610487,1500,NA,0.142,103.092783505155,0.077319587628866,0.267114093959732,0.631,29.8935298935299,16.3800163800164,0.122,3.51150733462744,111.616448739814,11.085844229676,0.536156351791531,0.4095,1.82303437291492,0.338430173292559,0.184058898847631,0.905118601747815,2.36421725239617,21.9462084422861,0.611142322097378,0.0608958185283708,0.643984220907298,0.78,970.11439888164,3.88062716429396,0.646,NA,0.126,0.0343764595983185,0.464575202641849,3
"37","19071","Fremont",0.950617283950617,0.695652173913043,0.719257540603248,0.670533642691415,0.00904977375565611,1.25690890481064,12.0776699029126,0.184466019417476,1.28588295179088,0.812916816749512,3.35976347265153,18.6802849079425,1275.16666666667,NA,0.095,123.456790123457,0.106995884773663,0.305376344086021,0.746,23.8095238095238,14.4110275689223,0.118,7.51366120218579,137.959983209738,10.3539946830838,0.461538461538462,0.3986,1.86646373212641,0.370629370629371,0.152911604524508,0.403171616718183,5.9531416400426,54.6723536254362,0.367423733369171,1.17833394504206,0.667447306791569,0.73,878.796049952491,3.1567463500722,0.423,NA,0.0429999999999999,0.00214018191546281,0.407510173880873,3
"38","19073","Greene",0.955752212389381,0.7,0.772802653399668,0.714759535655058,0.00384368994234465,1.93989898989899,13.0765217391304,0.217391304347826,1.24887077407827,0.711971277647672,2.67780634104542,8.3547557840617,1375.42857142857,NA,0.102,145.833333333333,0.0902777777777778,0.293381037567084,0.844,46.8521229868228,17.0815031722792,0.144,5.17177024563217,146.400087403037,11.7994100294985,0.494554772581678,0.4329,1.80298348191459,0.398816568047337,0.180128205128205,0.464153099114539,4.29179978700745,88.8979508614538,0.494215938303342,1.33766841036729,0.68848536036036,0.76,473.373182552504,12.7376715265866,0.563,NA,0.034,0.00682157322532509,0.32914303234708,3
"39","19075","Grundy",0.931914893617021,0.831111111111111,0.816939890710383,0.749316317228806,0.00394689630426982,1.40309062336302,13.5232323232323,0.171717171717172,1.14934151961662,0.76023565651515,2.007548381916,10.9210631976231,1766.57142857143,NA,0.085,40.8163265306122,0.0793650793650794,0.160815402038505,0.73,19.1846522781775,7.53682768071257,0.064,2.07777002358939,62.4196658097686,4.73971722365039,0.27951202009329,0.3974,2.03588311130211,0.21026282853567,0.199709513435004,0.588880858695361,1.64004259850905,48.0519480519481,0.243475467758773,1.99091030999301,0.732605729877217,0.83,401.69263183241,10.9164376030786,0.608,NA,0.0209999999999999,0.00088659627629564,0.476399814900509,3
"40","19077","Guthrie",0.964912280701754,0.78735632183908,0.78515625,0.710654936461388,0.0058411214953271,1.55318885448916,12.4611940298507,0.0945273631840796,1.4090607205949,0.6397904168762,2.2822713164141,17.8930071206865,2219.6,NA,0.106,59.5611285266458,0.0940438871473354,0.229813664596273,0.732,34.1186027619821,14.2160844841592,0.104,8.0393032603841,106.337570752529,6.58810429618632,0.370327102803738,0.416,1.906,0.388268156424581,0.168276972624799,0.943338810784493,5.54845580404686,14.1043723554302,0.405331385795143,1.5526008664151,0.711966325917017,0.71,1423.30919181726,10.2306766193113,0.498,NA,0.0329999999999999,0.00673278136657265,0.3621975147155,3
"41","19079","Hamilton",0.897849462365591,0.810055865921788,0.868194842406877,0.734479465138491,0.0405453893074991,2.40668498168498,13.8168421052632,0.157894736842105,1.17929526059615,0.777453259124767,1.59509985325081,15.1853506029477,1414.72727272727,NA,0.111,91.0852713178295,0.0833333333333333,0.290076335877863,0.652,32.7232390460344,23.0171935662784,0.104,5.51914453259745,121.871741397289,10.036496350365,0.425905992106207,0.4213,1.92476879170869,0.4227240649259,0.190332326283988,0.595503945213637,2.83280085197018,87.3997637844222,0.537229630574874,0.388739183727366,0.67975805077526,0.79,317.317093577037,6.34118988785402,0.625,NA,0.085,0.0144081244049508,0.355261860143998,3
"42","19081","Hancock",0.914285714285714,0.89922480620155,0.825242718446602,0.720064724919094,0.038231780167264,1.07468852459016,13.0112,0.152,1.21828513136645,0.609039142432301,2.20439114716515,19.927695970373,5781.5,NA,0.109,61.6883116883117,0.0551948051948052,0.228758169934641,0.775,8.32342449464923,11.8906064209275,0.084,4.35949771486888,93.0483204598527,6.28704867971978,0.349462365591398,0.3612,1.73075353090048,0.337517433751743,0.17039897039897,0.411486347470829,2.49201277955272,24.486301369863,0.304646856538224,0,0.69051213564046,0.8,813.076946930097,8.83529855673993,0.67,NA,0.0529999999999999,0.00989838822704976,0.420616717635066,4
"43","19083","Hardin",0.921951219512195,0.82,0.755968169761273,0.711504424778761,0.0202746893394375,1.91299936588459,13.5142222222222,0.177777777777778,1.2764591964533,0.696655724767517,1.42580130033079,25.0370708338086,1474.66666666667,46.1,0.114,76.3636363636364,0.0927272727272727,0.302586206896552,0.757,34.0565085771948,23.2088799192735,0.12,3.5548263604047,133.568373598428,14.564790197665,0.426095487246566,0.4067,1.85595567867036,0.297749196141479,0.173629242819843,0.893502148207293,2.94994675186369,42.5496037322242,0.728299304208965,0.435675673471427,0.670340380866697,0.81,2292.64736600482,12.2906831593282,0.67,53.0111014602781,0.0629999999999999,0.00767263427109974,0.409290096406661,3
"44","19085","Harrison",0.937799043062201,0.769230769230769,0.74866785079929,0.712,0.00626086956521739,1.6153073286052,12.9099056603774,0.264150943396226,1.10936236950492,0.892541919440008,1.67470525187567,21.1682743837085,7660.5,NA,0.098,72.7650727650728,0.0623700623700624,0.23780487804878,0.719,25.2825698988697,8.3283759666865,0.102,8.65963855421687,124.278251306021,8.45477041517734,0.354086956521739,0.396,2.10604651162791,0.435336976320583,0.201862039779941,0.714540907466952,5.68690095846645,46.4909495077803,0.0540594855305466,0,0.657697121401752,0.77,1913.35662260588,5.40466055840127,0.526,NA,0.027,0.00240497027189525,0.415172892332601,4
